;FirstOcc;TonesName
261;0;F
262;0;F
263;0;F
264;1;G
265;0;G
266;0;G
267;0;G
268;0;G
269;0;G
270;0;G
271;0;G
272;0;G
273;0;G
274;0;G
275;0;G
276;0;G
277;0;G
278;0;G
279;0;G
280;0;G
281;0;G
282;0;G
283;0;G
284;0;G
285;0;G
286;0;G
287;0;G
288;0;G
289;0;G
290;0;G
291;0;G
292;0;G
293;1;A
294;0;A
295;0;A
296;0;A
297;0;A
298;0;A
299;0;A
300;0;A
301;0;A
302;0;A
303;0;A
304;0;A
305;0;A
306;0;A
307;0;A
308;0;A
309;0;A
310;0;A
311;0;A
312;0;A
313;0;A
314;0;A
315;0;A
316;0;A
317;0;A
318;1;H
319;0;H
320;0;H
321;0;H
322;0;H
323;0;H
324;0;H
325;0;H
326;0;H
327;0;H
328;0;H
329;0;H
330;0;H
331;0;H
332;0;H
333;0;H
334;0;H
335;0;H
336;0;H
337;0;H
338;0;H
339;0;H
340;0;H
341;0;H
342;0;H
343;0;H
344;0;H
345;0;H
346;1;C
347;0;C
348;0;C
349;0;C
350;0;C
351;0;C
352;0;C
353;0;C
354;0;C
355;0;C
356;0;C
357;0;C
358;0;C
359;0;C
360;0;C
361;0;C
362;0;C
363;0;C
364;0;G
365;0;G
366;0;G
367;0;G
368;0;C
369;0;G
370;0;G
371;0;C
372;0;C
373;0;C
374;0;C
375;1;D
376;0;D
377;0;D
378;0;D
379;0;D
380;0;D
381;0;D
382;0;D
383;0;D
384;0;D
385;0;D
386;0;D
387;0;D
388;0;D
389;0;D
390;0;D
391;0;D
392;0;D
393;0;D
394;0;D
395;0;D
396;0;D
397;0;D
398;0;D
399;0;D
400;0;D
401;0;D
402;0;D
403;0;D
404;0;D
405;1;E
406;0;E
407;0;E
408;0;E
409;0;E
410;0;E
411;0;E
412;0;E
413;0;E
414;0;E
415;0;E
416;0;E
417;0;E
418;0;E
419;0;E
420;0;E
421;0;E
422;0;E
423;0;E
424;0;E
425;0;E
426;0;E
427;0;E
428;0;E
429;0;E
430;0;E
431;0;E
432;0;E
433;1;F
434;0;F
435;0;F
436;0;F
437;0;F
438;0;F
439;0;F
440;0;F
441;0;F
442;0;F
443;0;F
444;0;F
445;0;F
446;0;F
447;0;F
448;0;F
449;0;F
450;0;F
451;0;F
452;0;F
453;0;F
454;0;F
455;0;F
456;0;F
457;0;F
458;0;F
459;0;F
460;0;F
461;0;F
462;0;F
463;1;G
464;0;G
465;0;G
466;0;G
467;0;G
468;0;G
469;0;G
470;0;G
471;0;G
472;0;G
473;0;G
474;0;G
475;0;G
476;0;G
477;0;G
478;0;G
479;0;G
480;0;G
481;0;G
482;0;G
483;0;G
484;0;G
485;0;G
486;0;G
487;0;G
488;0;G
489;0;G
490;1;A
491;0;A
492;0;A
493;0;A
494;0;A
495;0;A
496;0;A
497;0;A
498;0;A
499;0;A
500;0;A
501;0;A
502;0;A
503;0;A
504;0;A
505;0;A
506;0;A
507;0;A
508;0;A
509;0;A
510;0;A
511;0;A
512;0;A
513;0;A
514;0;A
515;0;A
516;0;A
517;1;H
518;0;H
519;0;H
520;0;H
521;0;H
522;0;H
523;0;H
524;0;H
525;0;H
526;0;H
527;0;H
528;0;H
529;0;H
530;0;H
531;0;H
532;0;H
533;0;H
534;0;H
535;0;H
536;0;H
537;0;H
538;0;H
539;0;H
540;0;H
541;0;H
542;0;H
543;0;H
544;0;H
545;0;H
546;0;H
547;0;H
548;1;C
549;0;C
550;0;C
551;0;C
552;0;C
553;0;C
554;0;C
555;0;C
556;0;C
557;0;C
558;0;C
559;0;C
560;0;C
561;0;C
562;0;C
563;0;C
564;0;C
565;0;C
566;0;C
567;0;C
568;0;C
569;0;C
570;0;C
571;0;C
572;0;C
573;1;H
574;0;H
575;0;H
576;0;H
577;0;H
578;0;H
579;0;H
580;0;H
581;0;H
582;0;H
583;0;H
584;0;H
585;0;H
586;0;H
587;0;H
588;0;H
589;0;H
590;0;H
591;0;H
592;0;H
593;0;H
594;0;H
595;0;H
596;0;H
597;0;H
598;0;H
599;0;H
600;0;H
601;1;A
602;0;A
603;0;A
604;0;A
605;0;A
606;0;A
607;0;A
608;0;A
609;0;A
610;0;A
611;0;A
612;0;A
613;0;A
614;0;A
615;0;A
616;0;A
617;0;A
618;0;A
619;0;A
620;0;A
621;0;A
622;0;A
623;0;A
624;0;A
625;0;A
626;0;A
627;0;A
628;1;G
629;0;G
630;0;G
631;0;G
632;0;G
633;0;G
634;0;G
635;0;G
636;0;G
637;0;G
638;0;G
639;0;G
640;0;G
641;0;G
642;0;G
643;0;G
644;0;G
645;0;G
646;0;G
647;0;G
648;0;G
649;0;G
650;0;G
651;0;G
652;0;G
653;0;G
654;0;G
655;0;G
656;0;G
657;0;G
658;1;F
659;0;F
660;0;F
661;0;F
662;0;F
663;0;F
664;0;F
665;0;F
666;0;F
667;0;F
668;0;F
669;0;F
670;0;F
671;0;F
672;0;F
673;0;F
674;0;F
675;0;F
676;0;F
677;0;F
678;0;F
679;0;F
680;0;F
681;0;F
682;0;F
683;0;F
684;0;F
685;1;E
686;0;E
687;0;E
688;0;E
689;0;E
690;0;E
691;0;E
692;0;E
693;0;E
694;0;E
695;0;E
696;0;E
697;0;E
698;0;E
699;0;E
700;0;E
701;0;E
702;0;E
703;0;E
704;0;E
705;0;E
706;0;E
707;0;E
708;0;E
709;0;E
710;0;E
711;0;E
712;1;D
713;0;D
714;0;D
715;0;D
716;0;D
717;0;D
718;0;D
719;0;D
720;0;D
721;0;D
722;0;D
723;0;D
724;0;D
725;0;D
726;0;D
727;0;D
728;0;D
729;0;D
730;0;D
731;0;D
732;0;D
733;0;D
734;0;D
735;0;D
736;0;D
737;0;D
738;0;D
739;0;D
740;0;D
741;0;D
742;1;G
743;0;G
744;0;C
745;0;C
746;0;C
747;0;C
748;0;C
749;0;C
750;0;C
751;0;C
752;0;C
753;0;C
754;0;C
755;0;C
756;0;C
757;0;C
758;0;G
759;0;C
760;0;C
761;0;C
762;0;C
763;0;C
764;0;C
765;0;C
766;0;C
767;0;C
768;0;C
769;0;C
770;1;H
771;0;H
772;0;H
773;0;H
774;0;H
775;0;H
776;0;H
777;0;H
778;0;H
779;0;H
780;0;H
781;0;H
782;0;H
783;0;H
784;0;H
785;0;H
786;0;H
787;0;H
788;0;H
789;0;H
790;0;H
791;0;H
792;0;H
793;0;H
794;0;H
795;0;H
796;0;H
797;0;H
798;0;H
799;1;A
800;0;A
801;0;A
802;0;A
803;0;A
804;0;A
805;0;A
806;0;A
807;0;A
808;0;A
809;0;A
810;0;A
811;0;A
812;0;A
813;0;A
814;0;A
815;0;A
816;0;A
817;0;A
818;0;A
819;0;A
820;0;A
821;0;A
822;0;A
823;0;A
824;0;A
825;0;A
826;0;A
827;0;A
828;1;G
829;0;G
830;0;G
831;0;G
832;0;G
833;0;G
834;0;G
835;0;G
836;0;G
837;0;G
838;0;G
839;0;G
840;0;G
841;0;G
842;0;G
843;0;G
844;0;G
845;0;G
846;0;G
847;0;G
848;0;G
849;0;G
850;0;G
851;0;G
852;0;G
853;0;G
854;0;G
855;0;G
856;0;G
857;0;G
858;0;G
859;0;G
860;1;F
861;0;F
862;0;F
863;0;F
864;0;F
865;0;F
866;0;F
867;0;F
868;0;F
869;0;F
870;0;F
871;0;F
872;0;F
873;0;F
874;0;F
875;0;F
876;0;F
877;0;F
878;0;F
879;0;F
880;0;F
881;0;F
882;0;F
883;0;F
884;0;F
885;0;F
886;0;F
887;0;F
888;0;F
889;0;F
890;0;F
891;1;E
892;0;E
893;0;E
894;0;E
895;0;E
896;0;E
897;0;E
898;0;E
899;0;E
900;0;E
901;0;E
902;0;E
903;0;E
904;0;E
905;0;E
906;0;E
907;0;E
908;0;E
909;0;E
910;0;E
911;0;E
912;0;E
913;0;E
914;0;E
915;0;E
916;0;E
917;0;E
918;0;E
919;0;E
920;0;E
921;1;D
922;0;D
923;0;D
924;0;D
925;0;D
926;0;D
927;0;D
928;0;D
929;0;D
930;0;D
931;0;D
932;0;D
933;0;D
934;0;D
935;0;D
936;0;D
937;0;D
938;0;D
939;0;D
940;0;D
941;0;D
942;0;D
943;0;D
944;0;D
945;0;D
946;0;D
947;0;D
948;0;D
949;0;D
950;0;D
951;0;D
952;0;D
953;0;D
954;0;D
955;0;D
956;0;D
957;1;C
958;0;C
959;0;C
960;0;C
961;0;C
962;0;C
963;0;C
964;0;C
965;0;C
966;0;C
967;0;C
968;0;C
969;0;C
970;0;C
971;0;C
972;0;C
973;0;C
974;0;C
975;0;C
976;0;C
977;0;C
978;0;C
979;0;C
980;0;C
981;0;C
982;0;C
983;0;C
984;0;C
985;0;C
986;0;C
987;0;C
988;0;C
989;0;C
990;0;C
991;0;C
992;0;C
993;0;C
994;0;C
995;0;C
996;0;C
997;0;C
998;0;C
999;0;C
1000;0;C
1001;0;C
1002;0;C
1003;0;C
1004;0;C
1005;0;C
1006;0;C
1007;0;C
1008;0;C
1009;0;C
1010;0;C
1011;0;C
1012;0;C
1013;0;C
1014;0;C
1015;0;C
1016;0;C
1017;0;C
1018;0;C
1019;0;C
1020;0;C
1021;0;C
1022;0;C
1023;0;C
1024;0;C
1025;0;C
1026;0;C
1027;1;G
1028;0;G
1029;0;G
1030;1;C
1031;0;C
1032;1;H
1033;0;H
1034;1;C
1035;1;H
1036;1;F
1037;1;D
1038;0;D
1039;0;D
1040;0;D
1041;0;D
1042;0;D
1043;0;D
1044;1;Dis
1045;1;F
1046;0;F
1047;0;F
1048;1;Dis
1049;0;Dis
1050;0;Dis
1051;0;Dis
1052;0;Dis
1053;0;Dis
1054;0;Dis
1055;0;Dis
1056;1;F
1057;0;F
1058;0;F
1059;0;F
1060;1;Dis
1061;0;Dis
1062;0;Dis
1063;0;Dis
1064;0;Dis
1065;0;Dis
1066;1;D
1067;1;H
1068;0;H
1069;1;B
1070;1;H
1071;1;F
1072;0;F
1073;0;F
1074;0;F
1075;1;H
1076;1;F
1077;0;F
1078;1;Gis
1079;1;Cis
1080;1;A
1081;0;A
1082;1;D
1083;0;D
1084;1;F
1085;0;F
1086;0;F
1087;0;F
1088;0;F
1089;0;F
1090;0;F
1091;0;F
1092;0;F
1093;0;F
1094;0;F
1095;0;F
1096;1;Cis
1097;1;A
1098;1;Gis
1099;0;Gis
