;FirstOcc;TonesName
598;0;A
599;0;A
600;0;A
601;0;A
602;0;A
603;0;A
604;0;A
605;0;A
606;0;A
607;0;A
608;0;A
609;0;A
610;0;A
611;0;A
612;0;A
613;0;A
614;0;A
615;0;A
616;0;A
617;0;A
618;0;A
619;0;A
620;0;A
621;0;A
622;0;A
623;0;A
624;0;A
625;0;A
626;1;G
627;0;G
628;0;G
629;0;G
630;0;G
631;0;G
632;0;G
633;0;G
634;0;G
635;0;G
636;0;G
637;0;G
638;0;G
639;0;G
640;0;G
641;0;G
642;0;G
643;0;G
644;0;G
645;0;G
646;0;G
647;0;G
648;0;G
649;0;G
650;0;G
651;0;G
652;0;G
653;0;G
654;0;G
655;0;G
656;0;G
657;0;G
658;0;G
659;1;F
660;0;F
661;0;F
662;0;F
663;0;F
664;0;F
665;0;F
666;0;F
667;0;F
668;0;F
669;0;F
670;0;F
671;0;F
672;0;F
673;0;F
674;0;F
675;0;F
676;0;F
677;0;F
678;0;F
679;0;F
680;0;F
681;0;F
682;0;F
683;0;F
684;0;F
685;0;F
686;0;F
687;1;E
688;0;E
689;0;E
690;0;E
691;0;E
692;0;E
693;0;E
694;0;E
695;0;E
696;0;E
697;0;E
698;0;E
699;0;E
700;0;E
701;0;E
702;0;E
703;0;E
704;0;E
705;0;E
706;0;E
707;0;E
708;0;E
709;0;E
710;0;E
711;0;E
712;0;E
713;0;E
714;0;E
715;0;E
716;0;E
717;0;E
718;0;E
719;1;D
720;0;D
721;0;D
722;0;D
723;0;D
724;0;D
725;0;D
726;0;D
727;0;D
728;0;D
729;0;D
730;0;D
731;0;D
732;0;D
733;0;D
734;0;D
735;0;D
736;0;D
737;0;D
738;0;D
739;0;D
740;0;D
741;0;D
742;0;D
743;0;D
744;0;D
745;0;D
746;0;D
747;0;D
748;0;D
749;0;D
750;0;D
751;0;D
752;1;C
753;0;C
754;0;C
755;0;C
756;0;C
757;0;C
758;0;C
759;0;C
760;0;C
761;0;C
762;0;C
763;0;C
764;0;C
765;0;C
766;0;C
767;0;C
768;0;C
769;0;C
770;0;C
771;0;C
772;0;C
773;0;C
774;0;C
775;0;C
776;0;C
777;0;C
778;0;C
779;0;C
780;0;C
781;1;H
782;0;H
783;0;H
784;0;H
785;0;H
786;0;H
787;0;H
788;0;H
789;0;H
790;0;H
791;0;H
792;0;H
793;0;H
794;0;H
795;0;H
796;0;H
797;0;H
798;0;H
799;0;H
800;0;H
801;0;H
802;0;H
803;0;H
804;0;H
805;0;H
806;0;H
807;0;H
808;0;H
809;0;H
810;0;H
811;1;A
812;0;A
813;0;A
814;0;A
815;0;A
816;0;A
817;0;A
818;0;A
819;0;A
820;0;A
821;0;A
822;0;A
823;0;A
824;0;A
825;0;A
826;0;A
827;0;A
828;0;A
829;0;A
830;0;A
831;0;A
832;0;A
833;0;A
834;0;A
835;0;A
836;0;A
837;0;A
838;0;A
839;0;A
840;0;A
841;0;A
842;0;A
843;0;A
844;1;G
845;0;G
846;0;G
847;0;G
848;0;G
849;0;G
850;0;G
851;0;G
852;0;G
853;0;G
854;0;G
855;0;G
856;0;G
857;0;G
858;0;G
859;0;G
860;0;G
861;0;G
862;0;G
863;0;G
864;0;G
865;0;G
866;0;G
867;0;G
868;0;G
869;0;G
870;0;G
871;0;G
872;0;G
873;0;G
874;1;F
875;0;F
876;0;F
877;0;F
878;0;F
879;0;F
880;0;F
881;0;F
882;0;F
883;0;F
884;0;F
885;0;F
886;0;F
887;0;F
888;0;F
889;0;F
890;0;F
891;0;F
892;0;F
893;0;F
894;0;F
895;0;F
896;0;F
897;0;F
898;0;F
899;0;F
900;0;F
901;0;F
902;0;F
903;0;F
904;0;F
905;0;F
906;0;F
907;1;E
908;0;E
909;0;E
910;0;E
911;0;E
912;0;E
913;0;E
914;0;E
915;0;E
916;0;E
917;0;E
918;0;E
919;0;E
920;0;E
921;0;E
922;0;E
923;0;E
924;0;E
925;0;E
926;0;E
927;0;E
928;0;E
929;0;E
930;0;E
931;0;E
932;0;E
933;0;E
934;0;E
935;0;E
936;0;E
937;0;E
938;0;E
939;0;E
940;1;D
941;0;D
942;0;D
943;0;D
944;0;D
945;0;D
946;0;D
947;0;D
948;0;D
949;0;D
950;0;D
951;0;D
952;0;D
953;0;D
954;0;D
955;0;D
956;0;D
957;0;D
958;0;D
959;0;D
960;0;D
961;0;D
962;0;D
963;0;D
964;0;D
965;0;D
966;0;D
967;0;D
968;0;D
969;0;D
970;0;D
971;0;D
972;0;D
973;0;D
974;0;D
975;0;D
976;1;C
977;0;C
978;0;C
979;0;C
980;0;C
981;0;C
982;0;C
983;0;C
984;0;C
985;0;C
986;0;C
987;0;C
988;0;C
989;0;C
990;0;C
991;0;C
992;0;C
993;0;C
994;0;C
995;0;C
996;0;C
997;0;C
998;0;C
999;0;C
1000;0;C
1001;0;C
1002;0;C
1003;0;C
1004;0;C
1005;0;C
1006;0;C
1007;0;C
1008;0;C
1009;0;C
1010;0;C
1011;0;C
1012;0;C
1013;0;C
1014;0;C
1015;0;C
1016;0;C
1017;0;C
1018;0;C
1019;0;C
1020;0;C
1021;0;C
1022;0;C
1023;0;C
1024;0;C
1025;0;C
1026;0;C
1027;0;C
1028;1;F
1029;0;F
1030;1;Cis
1031;1;Fis
1032;1;F
1033;0;F
1034;0;F
1035;0;F
1036;0;F
1037;0;F
1038;0;F
1039;0;F
1040;0;F
1041;0;F
1042;0;F
1043;0;F
1044;0;F
1045;1;Dis
1046;0;Dis
1047;0;Dis
1048;0;Dis
1049;1;F
1050;1;G
1051;1;E
1052;0;E
1053;0;E
1054;0;E
1055;0;E
1056;0;E
1057;0;E
1058;0;E
1059;0;E
1060;1;C
1061;0;C
1062;1;E
1063;1;C
1064;0;C
1065;0;C
1066;1;Dis
1067;1;C
1068;0;C
1069;1;D
1070;1;Cis
1071;0;Cis
1072;0;Cis
1073;0;Cis
1074;0;Cis
1075;0;Cis
1076;0;Cis
1077;0;Cis
1078;0;Cis
1079;0;Cis
1080;1;F
1081;1;H
1082;0;H
1083;0;H
1084;0;H
1085;0;H
1086;1;G
1087;1;Gis
1088;1;G
1089;0;G
1090;0;G
1091;0;G
1092;0;G
1093;0;G
1094;0;G
1095;0;G
1096;0;G
1097;0;G
1098;0;G
1099;0;G
1100;0;G
1101;0;G
1102;1;Gis
1103;0;Gis
1104;0;Gis
1105;0;Gis
1106;0;Gis
1107;0;Gis
1108;1;Cis
1109;0;Cis
1110;0;Cis
1111;0;Cis
1112;0;Cis
1113;1;Gis
1114;1;B
